Student ID,Subject,Exam Score,Assignment Score,Participation Score,Attendance Score
432,Chemistry,95,4,17,10
432,Biology,72,1,14,6
432,English,66,6,19,1
432,History,64,1,18,3
432,Computer Science,53,3,6,6
433,Math,46,2,15,2
433,Physics,61,6,2,16
433,Chemistry,71,5,16,16
433,Biology,43,7,17,4
433,English,90,7,6,3
433,History,66,2,13,8
433,Computer Science,73,3,15,10
434,Math,51,3,16,7
434,Physics,75,1,10,10
434,Chemistry,85,5,13,9
434,Biology,55,7,6,7
434,English,89,7,1,15
434,History,42,6,11,16
434,Computer Science,56,1,12,0
435,Math,55,2,10,4
435,Physics,59,7,5,16
435,Chemistry,94,2,13,7
435,Biology,72,7,2,6
435,English,80,3,15,12
435,History,80,4,4,19
435,Computer Science,53,3,1,12
436,Math,83,1,18,16
436,Physics,34,8,17,17
436,Chemistry,74,5,19,12
436,Biology,49,1,2,14
436,English,48,4,5,13
436,History,33,5,18,6
436,Computer Science,63,6,2,14
437,Math,31,9,15,14
437,Physics,53,5,13,5
437,Chemistry,47,3,18,16
437,Biology,69,6,19,11
437,English,56,3,0,9
437,History,92,0,16,16
437,Computer Science,52,1,7,12
438,Math,52,8,19,14
438,Physics,81,6,8,2
438,Chemistry,96,1,0,13
438,Biology,74,2,14,13
438,English,95,6,16,17
438,History,99,4,7,1
438,Computer Science,68,5,10,14
439,Math,42,7,1,13
439,Physics,85,5,8,6
439,Chemistry,93,7,8,3
439,Biology,70,3,11,3
439,English,86,7,19,13
439,History,85,7,6,12
439,Computer Science,83,7,4,11
440,Math,42,3,13,17
440,Physics,56,7,19,3
440,Chemistry,50,1,6,14
440,Biology,82,5,15,19
440,English,57,4,15,15
440,History,64,0,8,2
440,Computer Science,81,6,17,11
441,Math,77,5,16,19
441,Physics,30,1,7,1
441,Chemistry,99,2,14,17
441,Biology,67,7,1,18
441,English,68,9,11,16
441,History,36,5,7,6
441,Computer Science,97,2,18,14
442,Math,65,8,8,12
442,Physics,47,4,15,0
442,Chemistry,37,3,15,10
442,Biology,82,4,18,18
442,English,79,2,10,2
442,History,80,9,15,4
442,Computer Science,70,7,10,15
443,Math,81,6,16,5
443,Physics,76,7,6,1
443,Chemistry,91,6,5,4
443,Biology,62,1,14,9
443,English,32,4,12,7
443,History,58,1,8,16
443,Computer Science,79,0,11,19
444,Math,81,4,4,7
444,Physics,56,2,5,12
444,Chemistry,73,2,17,0
444,Biology,54,6,11,9
444,English,58,3,18,5
444,History,54,8,19,9
444,Computer Science,66,8,1,17
445,Math,53,4,11,9
445,Physics,89,8,1,13
445,Chemistry,42,6,15,0
445,Biology,74,0,10,5
445,English,49,2,11,4
445,History,41,9,18,4
445,Computer Science,87,4,8,19
446,Math,78,9,0,15
446,Physics,87,6,16,19
446,Chemistry,54,0,7,4
446,Biology,35,6,19,13
446,English,83,6,10,5
446,History,40,5,1,2
446,Computer Science,65,0,5,6
447,Math,44,7,2,5
447,Physics,95,8,17,18
447,Chemistry,73,9,11,11
447,Biology,38,0,15,16
447,English,82,7,7,10
447,History,53,1,7,11
447,Computer Science,62,6,12,16
448,Math,78,5,6,0
448,Physics,61,8,14,19
448,Chemistry,50,1,12,1
448,Biology,54,1,13,5
448,English,59,5,8,3
448,History,93,0,1,15
448,Computer Science,43,1,15,3
449,Math,94,6,19,13
449,Physics,69,8,2,4
449,Chemistry,55,7,5,5
449,Biology,97,6,18,6
449,English,64,7,0,0
449,History,67,9,13,3
449,Computer Science,67,4,0,5
450,Math,70,2,10,14
450,Physics,43,1,3,18
450,Chemistry,41,1,16,2
450,Biology,39,5,8,10
450,English,50,2,15,11
450,History,34,6,8,17
450,Computer Science,50,7,11,19
451,Math,80,8,7,0
451,Physics,67,8,18,16
451,Chemistry,63,1,10,17
451,Biology,69,8,14,6
451,English,49,0,19,3
451,History,53,3,3,12
451,Computer Science,31,9,14,3
452,Math,35,2,6,5
452,Physics,64,3,9,8
452,Chemistry,67,3,10,6
452,Biology,33,4,3,3
452,English,74,8,13,10
452,History,58,1,13,6
452,Computer Science,55,3,6,15
453,Math,88,5,1,7
453,Physics,56,6,13,8
453,Chemistry,54,5,17,11
453,Biology,80,6,9,9
453,English,83,5,8,12
453,History,38,4,13,4
453,Computer Science,68,7,2,14
454,Math,62,6,18,1
454,Physics,79,7,18,18
454,Chemistry,83,9,16,18
454,Biology,56,3,18,0
454,English,80,6,10,4
454,History,87,7,9,11
454,Computer Science,71,9,17,9
455,Math,80,3,16,19
455,Physics,45,4,2,14
455,Chemistry,74,5,7,16
455,Biology,97,2,8,14
455,English,89,8,8,13
455,History,84,4,15,16
455,Computer Science,92,8,14,6
456,Math,94,4,8,11
456,Physics,99,9,7,14
456,Chemistry,35,5,3,10
456,Biology,93,1,2,2
456,English,91,4,5,5
456,History,44,1,19,15
456,Computer Science,89,4,16,8
457,Math,47,8,4,5
457,Physics,41,3,16,19
457,Chemistry,30,9,2,8
457,Biology,84,3,18,6
457,English,56,1,0,17
457,History,49,7,2,5
457,Computer Science,74,8,8,19
458,Math,38,5,15,1
458,Physics,43,5,1,7
458,Chemistry,50,7,13,10
458,Biology,75,5,19,0
458,English,73,6,7,8
458,History,31,0,19,12
458,Computer Science,66,9,11,16
459,Math,67,2,14,6
459,Physics,35,3,18,4
459,Chemistry,64,9,8,5
459,Biology,42,5,19,3
459,English,31,9,3,7
459,History,74,9,17,8
459,Computer Science,94,1,14,1
460,Math,72,5,14,13
460,Physics,77,6,14,18
460,Chemistry,38,4,4,10
460,Biology,81,8,3,19
460,English,93,1,2,3
460,History,68,9,7,15
460,Computer Science,44,6,16,11
461,Math,85,4,15,4
461,Physics,31,3,8,8
461,Chemistry,65,0,17,0
461,Biology,86,9,17,8
461,English,48,8,17,4
461,History,63,6,9,14
461,Computer Science,36,4,14,19
462,Math,89,3,14,9
462,Physics,53,9,13,9
462,Chemistry,46,4,13,1
462,Biology,56,8,6,15
462,English,38,5,6,15
462,History,56,7,16,19
462,Computer Science,72,7,6,18
463,Math,92,3,11,6
463,Physics,69,6,5,8
463,Chemistry,88,6,7,16
463,Biology,91,7,16,12
463,English,47,7,9,1
463,History,95,6,11,13
463,Computer Science,33,9,3,17
464,Math,32,0,16,6
464,Physics,91,4,18,6
464,Chemistry,63,2,16,15
464,Biology,76,6,8,5
464,English,79,8,13,13
464,History,54,3,3,14
464,Computer Science,61,1,13,0
465,Math,90,3,9,9
465,Physics,63,7,0,0
465,Chemistry,97,6,8,15
465,Biology,34,1,10,17
465,English,86,2,12,10
465,History,81,2,16,4
465,Computer Science,42,3,0,9
466,Math,37,7,7,18
466,Physics,99,6,15,8
466,Chemistry,50,8,9,9
466,Biology,58,0,16,13
466,English,48,4,16,13
466,History,82,8,7,12
466,Computer Science,78,2,6,16
467,Math,94,4,5,1
467,Physics,88,8,15,4
467,Chemistry,66,2,15,5
467,Biology,44,3,12,11
467,English,71,1,2,8
467,History,54,5,9,13
467,Computer Science,88,4,9,8
468,Math,90,4,7,10
468,Physics,30,4,9,0
468,Chemistry,91,5,6,13
468,Biology,34,0,5,15
468,English,40,9,14,6
468,History,60,2,11,15
468,Computer Science,67,2,1,19
469,Math,34,9,2,2
469,Physics,51,4,10,2
469,Chemistry,93,3,9,1
469,Biology,33,1,18,3
469,English,49,9,8,15
469,History,55,5,3,8
469,Computer Science,88,8,5,18
470,Math,43,4,14,2
470,Physics,66,4,17,13
470,Chemistry,45,8,14,6
470,Biology,43,5,14,19
470,English,63,7,0,16
470,History,98,5,19,15
470,Computer Science,36,6,17,17
471,Math,31,1,8,13
471,Physics,34,7,4,10
471,Chemistry,34,0,3,14
471,Biology,48,5,1,16
471,English,85,0,9,17
471,History,47,7,15,17
471,Computer Science,87,1,15,16
472,Math,36,1,9,4
472,Physics,32,2,12,11
472,Chemistry,99,3,12,18
472,Biology,47,2,19,5
472,English,49,7,2,11
472,History,80,2,3,0
472,Computer Science,95,9,12,1
473,Math,59,2,15,11
473,Physics,62,8,16,9
473,Chemistry,48,6,18,14
473,Biology,70,9,19,19
473,English,33,5,3,4
473,History,70,6,7,4
473,Computer Science,90,6,10,12
474,Math,43,7,17,18
474,Physics,73,1,9,6
474,Chemistry,79,1,17,11
474,Biology,49,0,17,2
474,English,52,9,0,5
474,History,90,3,2,7
474,Computer Science,69,6,1,5
475,Math,65,9,13,8
475,Physics,78,1,2,10
475,Chemistry,79,2,14,10
475,Biology,60,8,19,10
475,English,30,4,9,9
475,History,63,3,1,17
475,Computer Science,34,3,1,10
476,Math,91,9,17,5
476,Physics,84,9,16,10
476,Chemistry,65,9,13,19
476,Biology,65,9,3,5
476,English,38,4,11,7
476,History,85,3,4,5
476,Computer Science,34,2,7,8
477,Math,44,3,8,6
477,Physics,44,4,18,6
477,Chemistry,35,2,16,9
477,Biology,48,9,10,2
477,English,91,2,17,10
477,History,49,9,17,14
477,Computer Science,39,4,19,9
478,Math,42,6,17,3
478,Physics,96,4,1,3
478,Chemistry,94,8,0,5
478,Biology,36,2,11,0
478,English,68,2,12,11
478,History,41,5,12,13
478,Computer Science,59,3,11,5
479,Math,88,9,19,8
479,Physics,63,6,8,11
479,Chemistry,66,0,14,7
479,Biology,47,0,4,17
479,English,65,0,7,4
479,History,63,7,16,6
479,Computer Science,51,4,14,17
480,Math,54,4,5,1
480,Physics,61,4,3,11
480,Chemistry,95,9,1,13
480,Biology,44,3,1,3
480,English,38,6,12,11
480,History,64,7,8,12
480,Computer Science,65,4,7,2
481,Math,48,6,7,16
481,Physics,36,8,11,13
481,Chemistry,75,2,14,18
481,Biology,37,4,18,3
481,English,45,3,5,5
481,History,58,2,10,2
481,Computer Science,57,9,17,0
482,Math,77,9,0,3
482,Physics,96,4,11,11
482,Chemistry,42,7,11,15
482,Biology,50,2,18,10
482,English,35,8,0,11
482,History,87,5,0,1
482,Computer Science,85,2,9,5
483,Math,35,3,1,9
483,Physics,99,6,16,13
483,Chemistry,66,6,16,1
483,Biology,73,2,6,8
483,English,50,3,10,11
483,History,76,1,18,15
483,Computer Science,98,1,12,3
484,Math,65,6,14,13
484,Physics,73,2,9,7
484,Chemistry,43,0,18,15
484,Biology,87,0,11,9
484,English,71,3,10,15
484,History,48,8,3,6
484,Computer Science,37,7,7,18
485,Math,77,9,8,11
485,Physics,77,3,4,7
485,Chemistry,30,5,14,3
485,Biology,34,1,14,17
485,English,57,4,0,17
485,History,75,4,5,15
485,Computer Science,83,4,11,19
486,Math,63,6,12,16
486,Physics,46,4,17,7
486,Chemistry,32,0,17,5
486,Biology,57,7,12,7
486,English,48,5,14,9
486,History,78,0,6,12
486,Computer Science,96,2,14,4
487,Math,40,5,17,2
487,Physics,35,2,4,8
487,Chemistry,57,2,12,5
487,Biology,72,4,13,5
487,English,67,0,10,14
487,History,68,6,0,7
487,Computer Science,98,2,7,16
488,Math,48,6,14,3
488,Physics,84,4,15,6
488,Chemistry,42,9,15,11
488,Biology,56,6,2,14
488,English,57,2,6,17
488,History,80,3,5,7
488,Computer Science,61,9,6,19
489,Math,79,3,18,1
489,Physics,72,1,12,8
489,Chemistry,38,0,6,8
489,Biology,83,0,1,3
489,English,61,3,1,7
489,History,93,3,9,16
489,Computer Science,37,4,7,4
490,Math,45,7,9,7
490,Physics,47,2,16,19
490,Chemistry,44,4,16,7
490,Biology,95,0,17,4
490,English,63,2,2,16
490,History,75,5,2,0
490,Computer Science,58,3,0,16
491,Math,57,1,7,1
491,Physics,88,1,15,9
491,Chemistry,51,3,18,0
491,Biology,56,2,11,8
491,English,82,5,4,0
491,History,71,0,3,14
491,Computer Science,80,7,14,6
492,Math,87,6,9,17
492,Physics,33,5,2,14
492,Chemistry,76,5,0,13
492,Biology,77,0,16,7
492,English,79,5,9,9
492,History,66,9,11,19
492,Computer Science,78,2,11,19
493,Math,73,1,1,16
493,Physics,39,1,18,0
493,Chemistry,90,3,3,1
493,Biology,48,4,11,9
493,English,51,6,19,14
493,History,55,2,19,12
493,Computer Science,69,8,6,7
494,Math,47,8,5,3
494,Physics,44,4,4,6
494,Chemistry,36,8,19,9
494,Biology,91,9,3,5
494,English,53,8,0,16
494,History,53,6,8,10
494,Computer Science,41,4,2,14
495,Math,39,0,13,19
495,Physics,35,1,7,0
495,Chemistry,90,3,3,4
495,Biology,91,3,8,12
495,English,94,5,14,1
495,History,77,3,4,18
495,Computer Science,34,1,6,2
496,Math,91,7,2,12
496,Physics,96,1,9,6
496,Chemistry,38,4,19,7
496,Biology,43,3,19,13
496,English,73,1,12,0
496,History,68,8,8,16
496,Computer Science,84,9,15,5
497,Math,77,9,19,2
497,Physics,70,9,19,12
497,Chemistry,57,5,12,16
497,Biology,44,3,14,13
497,English,85,3,2,1
497,History,81,9,12,19
497,Computer Science,58,9,17,15
498,Math,72,9,8,11
498,Physics,59,2,0,17
498,Chemistry,51,4,0,16
498,Biology,44,3,14,13
498,English,83,0,8,6
498,History,52,6,1,1
498,Computer Science,67,6,18,19
499,Math,96,6,6,3
499,Physics,58,6,4,16
499,Chemistry,74,1,17,0
499,Biology,91,7,10,14
499,English,77,0,16,11
499,History,39,3,5,7
499,Computer Science,74,1,18,9
500,Math,33,1,6,19
500,Physics,53,7,3,6
500,Chemistry,87,0,19,17
500,Biology,54,4,18,3
500,English,35,9,16,6
500,History,84,6,8,12
500,Computer Science,43,6,8,14
501,Math,66,1,19,7
501,Physics,50,8,8,18
501,Chemistry,87,5,5,3
501,Biology,72,9,2,0
501,English,84,4,13,6
501,History,68,2,2,17
501,Computer Science,91,3,13,2
502,Math,57,9,6,6
502,Physics,98,2,17,14
502,Chemistry,81,3,7,12
502,Biology,51,7,14,16
502,English,98,3,3,10
502,History,47,9,16,14
502,Computer Science,99,6,15,14
503,Math,63,3,8,4
503,Physics,60,2,2,5
503,Chemistry,61,9,4,2
503,Biology,68,5,17,7
503,English,62,8,3,6
503,History,75,9,17,0
503,Computer Science,65,1,7,9
504,Math,99,0,11,5
504,Physics,74,9,16,0
504,Chemistry,61,7,7,10
504,Biology,65,8,17,9
504,English,74,1,3,17
504,History,58,0,9,8
504,Computer Science,44,4,8,13
505,Math,74,9,5,18
505,Physics,65,3,16,18
505,Chemistry,32,0,12,8
505,Biology,30,8,16,15
505,English,79,1,13,16
505,History,32,1,7,1
505,Computer Science,63,9,8,19
506,Math,50,8,5,11
506,Physics,54,8,6,11
506,Chemistry,55,8,4,15
506,Biology,66,7,19,8
506,English,58,2,19,10
506,History,56,4,11,2
506,Computer Science,51,9,14,1
507,Math,42,3,17,0
507,Physics,63,3,2,16
507,Chemistry,57,1,15,10
507,Biology,86,0,1,1
507,English,66,3,11,2
507,History,81,1,9,0
507,Computer Science,35,1,6,19
508,Math,92,4,17,18
508,Physics,33,1,19,12
508,Chemistry,92,2,16,0
508,Biology,67,2,19,0
508,English,69,0,14,17
508,History,77,6,16,3
508,Computer Science,74,3,0,0
509,Math,94,1,14,5
509,Physics,95,8,3,12
509,Chemistry,52,5,10,12
509,Biology,72,2,7,6
509,English,54,2,16,17
509,History,56,0,10,4
509,Computer Science,44,9,13,1
510,Math,77,2,7,14
510,Physics,39,4,19,15
510,Chemistry,55,5,11,12
510,Biology,38,0,19,11
510,English,86,4,11,0
510,History,49,8,12,16
510,Computer Science,46,3,13,18
511,Math,88,2,0,11
511,Physics,61,9,1,3
511,Chemistry,46,0,7,13
511,Biology,33,5,18,3
511,English,64,3,5,6
511,History,75,3,7,1
511,Computer Science,69,8,19,15
512,Math,90,3,5,3
512,Physics,84,4,12,4
512,Chemistry,76,9,7,6
512,Biology,51,6,17,9
512,English,47,9,6,6
512,History,36,4,0,13
512,Computer Science,47,8,7,7
513,Math,61,0,5,14
513,Physics,77,7,18,19
513,Chemistry,44,2,5,7
513,Biology,61,9,19,14
513,English,42,7,7,13
513,History,99,7,0,1
513,Computer Science,61,0,3,1
514,Math,50,9,19,15
514,Physics,96,0,4,7
514,Chemistry,73,8,11,0
514,Biology,44,0,1,16
514,English,81,9,8,11
514,History,33,3,6,13
514,Computer Science,38,6,0,0
515,Math,33,0,9,1
515,Physics,93,8,8,16
515,Chemistry,50,2,3,3
515,Biology,36,9,10,10
515,English,39,4,12,11
515,History,68,2,18,18
515,Computer Science,81,5,14,4
516,Math,59,4,10,4
516,Physics,77,9,17,11
516,Chemistry,88,4,15,11
516,Biology,63,5,3,12
516,English,71,0,13,14
516,History,37,6,17,2
516,Computer Science,61,7,6,12
517,Math,98,3,9,12
517,Physics,60,9,13,11
517,Chemistry,61,0,19,19
517,Biology,69,7,17,15
517,English,72,2,1,2
517,History,97,5,4,9
517,Computer Science,81,1,11,4
518,Math,66,6,0,3
518,Physics,88,4,11,11
518,Chemistry,78,4,9,16
518,Biology,95,8,3,18
518,English,40,0,11,1
518,History,99,8,4,19
518,Computer Science,58,4,8,7
519,Math,49,7,5,2
519,Physics,98,8,6,3
519,Chemistry,34,1,12,15
519,Biology,36,7,5,6
519,English,79,5,19,6
519,History,96,4,0,14
519,Computer Science,96,7,8,14
520,Math,98,2,12,10
520,Physics,30,5,14,17
520,Chemistry,77,8,0,10
520,Biology,38,6,10,12
520,English,31,5,7,17
520,History,45,4,11,10
520,Computer Science,35,2,13,1
521,Math,96,1,0,0
521,Physics,73,4,5,15
521,Chemistry,56,2,1,6
521,Biology,63,4,6,10
521,English,72,2,13,10
521,History,32,8,9,14
521,Computer Science,69,1,2,6
522,Math,91,9,19,8
522,Physics,75,6,13,10
522,Chemistry,89,0,3,5
522,Biology,51,9,4,2
522,English,95,2,8,18
522,History,80,0,17,10
522,Computer Science,41,2,17,5
523,Math,36,0,5,17
523,Physics,74,5,18,6
523,Chemistry,80,8,2,11
523,Biology,91,1,7,8
523,English,69,5,9,16
523,History,36,0,17,1
523,Computer Science,62,4,9,13
524,Math,74,8,5,5
524,Physics,80,4,9,2
524,Chemistry,82,2,4,10
524,Biology,46,3,17,17
524,English,30,7,1,18
524,History,89,1,3,0
524,Computer Science,71,0,19,14
525,Math,68,6,17,12
525,Physics,39,3,10,5
525,Chemistry,50,0,18,6
525,Biology,91,4,18,1
525,English,51,3,9,1
525,History,37,0,5,10
525,Computer Science,91,9,12,0
526,Math,96,8,4,9
526,Physics,39,1,0,2
526,Chemistry,98,8,16,7
526,Biology,46,8,5,16
526,English,50,6,6,14
526,History,56,7,8,14
526,Computer Science,95,6,14,17
527,Math,39,5,17,0
527,Physics,36,2,13,11
527,Chemistry,75,3,12,15
527,Biology,34,3,5,5
527,English,79,5,6,15
527,History,88,2,0,7
527,Computer Science,33,4,18,4
528,Math,78,2,18,0
528,Physics,58,6,0,19
528,Chemistry,70,6,4,6
528,Biology,86,9,5,16
528,English,51,0,12,11
528,History,33,7,4,4
528,Computer Science,74,9,10,7
529,Math,69,0,12,4
529,Physics,57,4,7,16
529,Chemistry,38,1,18,19
529,Biology,60,6,2,18
529,English,85,8,9,13
529,History,79,9,14,0
529,Computer Science,86,5,14,5
530,Math,94,7,2,16
530,Physics,37,0,7,16
530,Chemistry,91,8,11,18
530,Biology,83,8,10,3
530,English,75,5,16,1
530,History,65,9,6,3
530,Computer Science,45,8,8,3
531,Math,58,7,5,0
531,Physics,68,0,18,7
531,Chemistry,92,8,2,0
531,Biology,94,6,12,0
531,English,77,5,13,3
531,History,84,8,11,16
531,Computer Science,81,0,0,9
532,Math,47,1,16,7
532,Physics,51,5,8,19
532,Chemistry,92,5,13,0
532,Biology,53,8,10,15
532,English,80,1,14,2
532,History,65,3,6,11
532,Computer Science,33,9,5,13
533,Math,96,7,14,16
533,Physics,47,2,18,11
533,Chemistry,98,7,15,14
533,Biology,76,5,11,1
533,English,56,3,8,3
533,History,34,4,7,9
533,Computer Science,36,5,13,4
534,Math,45,4,2,9
534,Physics,34,6,14,17
534,Chemistry,54,7,1,7
534,Biology,97,2,17,0
534,English,81,1,11,0
534,History,36,2,0,6
534,Computer Science,68,2,12,4
535,Math,94,0,17,0
535,Physics,61,4,8,11
535,Chemistry,40,0,18,9
535,Biology,60,3,1,18
535,English,67,9,8,7
535,History,49,3,8,7
535,Computer Science,44,1,0,8
536,Math,92,7,4,2
536,Physics,97,0,15,15
536,Chemistry,91,3,2,5
536,Biology,50,6,1,9
536,English,44,5,1,16
536,History,30,0,3,19
536,Computer Science,77,7,0,18
537,Math,72,0,9,11
537,Physics,70,6,11,14
537,Chemistry,98,1,15,16
537,Biology,64,6,0,17
537,English,65,2,18,9
537,History,98,2,10,6
537,Computer Science,98,3,11,18
538,Math,76,3,11,17
538,Physics,80,1,15,0
538,Chemistry,78,1,12,4
538,Biology,53,5,0,9
538,English,66,0,10,6
538,History,50,3,9,14
538,Computer Science,76,7,7,17
539,Math,91,5,4,1
539,Physics,33,6,12,16
539,Chemistry,60,8,0,14
539,Biology,41,4,17,19
539,English,95,3,14,5
539,History,51,1,19,3
539,Computer Science,44,1,13,2
540,Math,34,7,2,6
540,Physics,99,9,0,18
540,Chemistry,36,3,11,19
540,Biology,54,1,8,18
540,English,33,0,8,14
540,History,83,7,14,14
540,Computer Science,79,6,17,15
541,Math,31,3,19,15
541,Physics,96,7,1,2
541,Chemistry,55,8,4,1
541,Biology,85,3,1,1
541,English,85,6,19,17
541,History,54,3,13,14
541,Computer Science,72,6,11,15
542,Math,98,1,15,14
542,Physics,72,5,12,18
542,Chemistry,71,7,18,4
542,Biology,82,6,10,13
542,English,52,4,15,17
542,History,84,6,3,0
542,Computer Science,83,2,4,3
543,Math,47,6,14,8
543,Physics,97,4,8,12
543,Chemistry,59,3,12,7
543,Biology,74,3,19,12
543,English,84,4,5,4
543,History,42,4,12,19
543,Computer Science,89,8,18,19
544,Math,55,5,9,10
544,Physics,66,8,10,18
544,Chemistry,63,5,0,2
544,Biology,96,3,4,16
544,English,44,5,13,13
544,History,86,0,7,7
544,Computer Science,48,8,10,12
545,Math,42,7,18,18
545,Physics,66,8,19,2
545,Chemistry,98,7,13,2
545,Biology,53,7,18,9
545,English,60,9,17,17
545,History,86,6,15,5
545,Computer Science,77,6,0,18
546,Math,32,5,3,3
546,Physics,33,9,8,7
546,Chemistry,80,0,16,0
546,Biology,49,5,19,10
546,English,32,7,7,9
546,History,58,7,0,19
546,Computer Science,50,6,8,11
547,Math,55,8,19,2
547,Physics,65,9,3,8
547,Chemistry,51,0,4,8
547,Biology,66,5,18,7
547,English,42,3,3,10
547,History,66,9,6,8
547,Computer Science,71,9,1,3
548,Math,37,0,12,17
548,Physics,74,7,11,0
548,Chemistry,81,1,2,11
548,Biology,80,8,12,9
548,English,81,1,18,2
548,History,68,7,10,19
548,Computer Science,99,0,9,16
549,Math,60,4,1,5
549,Physics,86,4,3,1
549,Chemistry,41,2,5,13
549,Biology,50,4,13,2
549,English,77,6,14,12
549,History,35,0,3,13
549,Computer Science,44,2,9,5
550,Math,38,1,3,8
550,Physics,44,3,7,18
550,Chemistry,48,8,15,10
550,Biology,37,0,9,17
550,English,64,1,2,7
550,History,88,5,14,13
550,Computer Science,36,9,14,9
551,Math,80,0,11,14
551,Physics,54,8,4,3
551,Chemistry,86,2,2,17
551,Biology,46,9,1,10
551,English,53,2,1,8
551,History,48,1,18,1
551,Computer Science,44,7,2,4
552,Math,56,7,6,5
552,Physics,62,9,16,16
552,Chemistry,71,7,7,13
552,Biology,99,3,0,14
552,English,81,2,4,4
552,History,46,4,19,13
552,Computer Science,58,7,1,7
553,Math,30,3,18,4
553,Physics,98,4,19,18
553,Chemistry,41,3,0,6
553,Biology,46,1,10,6
553,English,46,2,5,10
553,History,79,5,9,4
553,Computer Science,59,6,14,19
554,Math,52,3,0,14
554,Physics,46,2,13,18
554,Chemistry,79,1,5,12
554,Biology,78,5,4,6
554,English,80,5,0,12
554,History,72,6,19,2
554,Computer Science,87,8,0,7
555,Math,46,4,5,5
555,Physics,74,1,3,16
555,Chemistry,90,4,2,3
555,Biology,34,3,16,5
555,English,39,5,15,16
555,History,73,8,14,11
555,Computer Science,87,5,17,19
556,Math,99,3,11,12
556,Physics,73,3,2,2
556,Chemistry,47,2,9,16
556,Biology,44,2,8,3
556,English,44,2,15,7
556,History,30,6,17,11
556,Computer Science,77,0,14,6
557,Math,32,5,5,14
557,Physics,72,0,17,18
557,Chemistry,69,7,19,7
557,Biology,50,4,2,13
557,English,56,8,0,0
557,History,73,4,0,19
557,Computer Science,46,1,17,15
558,Math,33,7,1,13
558,Physics,57,8,1,16
558,Chemistry,87,9,8,1
558,Biology,91,2,16,10
558,English,84,5,15,17
558,History,79,0,2,14
558,Computer Science,81,9,4,14
559,Math,38,6,4,9
559,Physics,93,7,19,15
559,Chemistry,38,9,15,9
559,Biology,91,9,2,18
559,English,67,5,14,14
559,History,74,5,4,13
559,Computer Science,82,1,11,19
560,Math,75,2,19,14
560,Physics,81,7,16,13
560,Chemistry,93,6,17,4
560,Biology,83,9,7,5
560,English,86,8,5,11
560,History,44,8,18,1
560,Computer Science,37,3,5,5
561,Math,50,0,6,14
561,Physics,85,0,9,19
561,Chemistry,82,7,15,4
561,Biology,47,3,13,1
561,English,92,2,13,6
561,History,78,0,8,13
561,Computer Science,74,5,0,3
562,Math,32,0,1,18
562,Physics,49,6,7,14
562,Chemistry,67,6,19,1
562,Biology,86,8,14,19
562,English,64,9,13,13
562,History,62,3,0,1
562,Computer Science,48,7,9,3
563,Math,65,9,8,6
563,Physics,96,3,19,9
563,Chemistry,91,9,15,2
563,Biology,77,7,8,14
563,English,61,4,2,3
563,History,59,4,8,13
563,Computer Science,48,6,15,19
564,Math,93,4,9,17
564,Physics,49,1,10,11
564,Chemistry,93,9,1,0
564,Biology,84,9,0,5
564,English,38,6,16,2
564,History,81,1,0,3
564,Computer Science,81,8,7,7
565,Math,34,0,14,17
565,Physics,67,9,13,7
565,Chemistry,96,5,18,11
565,Biology,89,6,3,8
565,English,77,9,12,3
565,History,53,8,17,14
565,Computer Science,35,7,16,16
566,Math,87,1,3,14
566,Physics,63,1,9,2
566,Chemistry,81,6,11,18
566,Biology,44,2,17,5
566,English,78,6,13,13
566,History,49,2,12,1
566,Computer Science,74,7,15,2
567,Math,97,1,1,19
567,Physics,83,4,14,16
567,Chemistry,61,9,0,5
567,Biology,64,2,6,12
567,English,94,9,2,13
567,History,53,0,15,9
567,Computer Science,42,3,8,13
568,Math,39,7,2,6
568,Physics,71,2,1,14
568,Chemistry,76,0,6,19
568,Biology,47,1,11,7
568,English,63,1,4,0
568,History,97,5,12,18
568,Computer Science,42,0,5,6
569,Math,56,3,1,15
569,Physics,97,4,16,5
569,Chemistry,39,5,17,9
569,Biology,35,7,5,19
569,English,44,3,15,7
569,History,36,2,16,12
569,Computer Science,55,9,1,9
570,Math,42,1,10,12
570,Physics,53,8,4,2
570,Chemistry,48,6,12,4
570,Biology,73,5,8,16
570,English,69,9,12,4
570,History,83,5,16,2
570,Computer Science,67,8,5,14
571,Math,73,5,0,15
571,Physics,44,1,16,2
571,Chemistry,96,4,16,16
571,Biology,67,0,6,14
571,English,48,3,10,13
571,History,42,3,8,8
571,Computer Science,77,9,5,17
572,Math,63,3,8,18
572,Physics,35,1,14,16
572,Chemistry,45,4,7,9
572,Biology,39,1,9,8
572,English,57,7,18,0
572,History,97,7,2,9
572,Computer Science,41,1,19,5
573,Math,82,1,9,1
573,Physics,59,8,9,1
573,Chemistry,69,7,16,16
573,Biology,58,3,17,11
573,English,78,8,18,13
573,History,75,0,1,7
573,Computer Science,34,6,15,15
574,Math,36,3,7,7
574,Physics,67,5,11,14
574,Chemistry,79,7,19,8
574,Biology,37,2,18,7
574,English,86,3,5,2
574,History,72,9,11,13
574,Computer Science,59,1,8,14
575,Math,92,9,2,10
575,Physics,79,3,12,5
575,Chemistry,34,3,13,12
575,Biology,43,7,15,12
575,English,53,2,0,1
575,History,80,7,2,13
575,Computer Science,87,8,7,16
576,Math,84,6,15,9
